10.0	-9.0	63.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	63.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	63.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	63.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
9.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
11.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
11.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	5.288895339224569	4.78125	33.14785768235747	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
11.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	63.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-10.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	63.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
10.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
9.0	-9.0	62.0	10.147403740800634	9.037346572563004	62.11814283199161	-1.0	
11.0	-10.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	63.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-10.0	63.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
9.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	63.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
10.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	62.0	10.125674612394011	9.13626499721886	62.16049886543931	-1.0	
11.0	-9.0	63.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
10.0	-9.0	62.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
11.0	-9.0	62.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
10.0	-9.0	62.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
11.0	-9.0	63.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
10.0	-9.0	62.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
11.0	-9.0	62.0	10.4130705217482	9.013888430218138	62.20323613734183	-1.0	
