30,0,55
31,0,56
30,1,56
30,0,55
30,1,56
30,0,55
30,1,55
30,1,55
30,0,56
30,1,55
30,1,55
31,1,56
30,0,56
30,1,56
30,1,56
31,0,55
30,0,56
31,0,55
30,1,56
30,0,56
30,0,56
30,0,56
30,0,55
30,1,56
30,1,55
30,1,56
30,1,56
30,0,55
30,0,56
31,0,56
30,1,55
30,0,55
30,0,56
30,1,56
30,1,56
30,1,56
30,1,55
30,1,56
30,1,56
31,0,55
30,1,56
30,1,56
30,1,55
30,1,56
30,0,56
30,1,56
30,1,55
31,1,56
30,1,56
30,1,55
31,1,56
31,0,55
30,1,55
30,1,56
30,1,55
30,0,56
31,1,56
30,0,55
31,0,55
30,1,56
30,1,55
30,1,56
30,0,56
31,0,55
30,0,55
30,0,56
30,1,55
30,0,55
30,1,56
30,1,55
30,0,56
30,1,56
30,1,55
30,0,56
30,1,56
30,0,56
30,0,55
30,1,56
30,1,55
30,0,55
30,1,56
30,0,55
30,0,55
30,1,56
30,1,55
30,0,55
30,0,56
30,0,55
30,0,55
30,0,56
30,1,56
30,1,56
30,0,56
30,-1,55
32,0,55
31,1,56
29,1,57
30,1,58
29,0,57
30,1,58
30,0,60
30,1,61
32,1,62
35,0,64
42,-2,58
46,-4,56
45,-6,54
45,-8,51
52,-11,40
56,-14,39
54,-17,39
48,-23,34
44,-28,30
43,-36,24
45,-40,23
48,-40,27
44,-44,29
43,-48,26
43,-45,28
46,-47,29
54,-43,34
52,-31,37
47,-23,39
31,-9,43
31,-2,46
36,14,46
32,17,48
29,16,52
23,9,51
23,2,49
27,-6,50
25,-13,52
26,-16,53
29,-19,56
29,-21,57
26,-23,57
29,-19,57
31,-16,58
29,-12,57
30,-8,57
31,-3,56
31,-4,56
28,-4,55
27,-7,55
28,-8,56
24,-11,54
23,-12,53
27,-12,54
26,-9,51
26,-7,51
26,-4,53
25,-5,54
26,-6,53
13,-5,47
12,-7,47
22,-8,49
23,-8,51
18,-7,56
21,-3,57
24,-2,58
21,0,63
20,2,63
19,4,61
21,3,63
22,5,65
31,8,67
25,8,67
19,10,68
24,12,68
34,9,66
29,4,55
31,3,53
27,1,52
27,-1,54
42,-4,66
32,-5,68
27,-4,65
23,-3,63
21,-5,60
22,-7,56
22,-7,57
21,-5,65
17,-6,66
14,-6,69
11,-5,74
6,-4,65
-2,-7,60
6,-5,64
4,-6,60
4,-8,65
11,-8,71
-2,-11,65
-4,-11,64
-8,-12,64
-13,-14,59
-13,-14,61
-13,-13,60
-12,-13,59
-18,-14,60
-18,-17,55
-21,-20,53
-20,-27,55
-20,-32,55
-21,-37,54
-18,-38,51
-19,-38,49
-24,-34,43
-28,-33,40
-31,-30,39
-30,-27,35
-31,-24,36
-30,-18,40
-29,-15,43
-30,-9,47
-28,-7,50
-29,-8,55
-28,-14,59
-29,-18,56
-28,-21,55
-30,-22,54
-29,-19,53
-29,-19,54
-27,-19,56
-25,-20,50
-24,-21,44
-20,-23,53
-19,-24,46
-16,-26,43
-13,-30,49
-11,-33,49
-6,-38,47
-1,-40,53
0,-40,55
1,-38,54
1,-39,55
4,-38,57
6,-37,55
9,-33,57
8,-29,58
9,-26,57
11,-24,58
12,-22,62
12,-19,65
13,-19,63
15,-18,63
18,-17,60
18,-17,60
17,-16,58
17,-15,58
18,-14,58
18,-14,58
19,-13,58
17,-12,63
17,-12,66
15,-12,63
6,-11,68
3,-9,68
7,-3,77
5,-2,73
2,-3,65
6,-3,68
9,-2,65
15,-5,58
21,-8,57
22,-10,53
23,-15,44
29,-17,45
33,-15,42
30,-17,41
38,-15,45
35,-17,40
36,-17,44
40,-14,48
38,-14,48
29,-11,57
28,-11,51
43,2,73
16,-3,66
10,-4,68
18,0,80
23,1,75
22,4,63
18,4,55
18,3,53
20,1,60
21,-1,61
24,1,59
25,3,61
24,4,60
21,3,59
21,2,60
21,3,59
21,2,59
22,3,59
22,3,60
23,2,60
23,1,58
23,1,59
23,3,59
22,2,58
23,2,58
23,2,60
23,2,59
23,2,59
22,2,59
22,2,58
24,1,59
23,1,59
23,1,58
23,2,59
23,2,59
23,1,59
24,1,59
24,1,59
24,1,59
25,1,59
24,1,59
24,1,59
24,1,58
23,1,58
23,2,58
23,2,58
23,2,58
23,2,59
23,2,59
22,2,58
24,1,58
25,0,58
27,-1,60
28,-1,60
25,0,58
24,-1,58
25,-1,58
25,1,57
25,1,57
25,-1,58
25,0,58
26,0,58
25,0,57
25,0,57
26,-1,58
26,-1,58
26,-1,58
26,0,58
26,0,58
26,0,58
26,0,57
26,0,58
26,0,58
26,-1,58
27,-1,58
26,-1,58
26,-1,58
26,-1,57
26,0,58
26,0,58
26,0,58
26,-1,57
25,-1,57
26,-1,58
27,-1,58
26,-1,58
26,0,58
26,0,58
26,-1,58
25,0,58
26,0,57
26,-1,57
26,-1,57
26,-1,58
26,-1,58
25,0,58
26,0,58
26,-1,58
27,-1,58
27,-1,58
26,0,58
25,-1,57
26,0,57
26,1,58
26,-1,58
25,-1,58
27,1,59
27,0,58
25,-1,60
27,0,60
26,0,61
27,-2,61
31,-5,59
41,-7,59
44,-7,60
43,-9,55
48,-10,52
48,-12,45
47,-14,40
49,-15,40
43,-17,40
39,-19,41
29,-18,41
28,-19,42
32,-23,43
36,-24,45
39,-27,45
44,-28,42
46,-30,39
45,-30,38
46,-32,34
44,-33,31
43,-35,28
42,-35,28
39,-37,28
35,-38,28
34,-38,27
32,-39,30
32,-40,30
32,-39,31
30,-40,34
28,-39,35
27,-41,35
24,-40,36
20,-41,35
10,-43,36
7,-44,35
23,-43,32
31,-42,33
42,-44,21
45,-45,6
45,-46,4
49,-47,5
49,-48,3
49,-50,0
51,-49,2
49,-46,5
45,-45,6
45,-45,7
44,-43,11
44,-43,11
44,-43,12
46,-43,12
47,-44,12
49,-45,11
50,-45,11
47,-47,8
45,-49,-6
44,-50,-9
37,-51,-9
29,-52,-15
18,-40,-10
26,-30,10
34,-22,30
32,-22,41
34,-24,41
58,-21,51
66,-19,56
55,-18,52
51,-21,46
56,-21,48
51,-22,47
43,-25,42
41,-26,36
45,-28,31
44,-30,27
43,-32,24
45,-31,25
44,-26,26
44,-22,26
40,-18,20
40,-9,22
44,-5,33
42,-6,46
36,-7,49
38,-11,54
54,-16,52
55,-21,52
54,-29,53
56,-24,51
53,-12,44
45,-3,45
41,-1,45
40,2,43
44,0,42
43,-3,44
43,-8,48
44,-9,48
45,-11,47
46,-11,46
47,-9,44
47,-10,42
48,-9,43
43,-8,45
43,-9,44
47,-11,42
48,-14,41
46,-15,37
45,-16,34
46,-16,34
44,-16,35
45,-15,37
48,-14,39
52,-14,41
50,-14,40
47,-13,39
48,-13,38
47,-14,37
43,-14,35
45,-14,35
51,-16,33
48,-16,32
48,-16,35
49,-14,37
49,-11,40
47,-9,43
47,-8,44
51,-7,46
52,-7,45
51,-9,40
49,-11,38
48,-11,38
48,-11,40
47,-11,40
48,-10,40
46,-10,40
45,-10,39
45,-10,38
46,-11,38
47,-11,39
47,-12,39
48,-11,39
49,-11,41
48,-10,41
48,-10,40
49,-10,40
49,-11,39
46,-10,39
49,-9,40
47,-10,41
47,-9,40
47,-9,39
48,-10,38
47,-10,38
50,-10,39
50,-10,40
52,-9,41
51,-8,41
48,-9,40
48,-9,38
47,-9,38
48,-9,39
49,-9,39
49,-9,39
49,-9,40
49,-9,40
48,-9,39
48,-9,39
48,-8,40
48,-8,42
48,-8,43
48,-6,48
52,-4,53
46,0,56
49,2,62
50,3,62
46,2,59
46,-1,57
45,-7,52
45,-10,48
36,-19,34
38,-23,28
37,-23,25
26,-28,20
25,-30,19
37,-28,22
38,-28,20
35,-31,19
41,-30,25
44,-29,26
44,-28,26
46,-22,27
46,-20,26
55,-17,48
42,-23,43
35,-13,31
30,-14,32
32,-10,39
41,27,127
10,0,127
20,-9,50
27,-2,43
25,3,45
31,-1,57
36,-3,61
36,-7,55
32,-6,54
29,-1,58
27,-2,55
28,-2,53
30,-3,54
31,-3,57
32,-2,56
30,-2,54
29,-2,55
30,-2,56
31,-3,56
32,-3,55
32,-3,56
30,-2,55
30,-2,55
30,-2,56
31,-3,56
31,-3,55
31,-2,55
31,-3,55
30,-3,55
30,-1,56
30,-1,55
31,-3,55
32,-3,56
31,-3,56
30,-2,55
29,-2,55
31,-3,56
31,-3,56
31,-3,56
31,-2,55
31,-2,55
30,-2,55
30,-2,55
31,-2,56
30,-2,56
30,-2,55
31,-3,55
31,-3,56
31,-2,56
30,-2,56
30,-2,56
29,-2,56
29,-2,56
29,-1,55
29,-2,56
31,-2,56
30,-2,56
29,-2,56
30,-1,56
30,-2,55
30,-2,55
31,-2,56
31,-2,55
32,-3,56
32,-3,56
31,-2,56
30,-2,55
30,-2,55
30,-2,56
30,-2,56
30,-2,55
30,-1,55
30,-2,55
31,-2,56
32,-2,56
29,-1,55
30,-2,55
31,-2,55
31,-2,56
31,-2,56
30,-2,55
30,-2,56
30,-2,55
30,-2,55
31,-2,55
31,-2,56
30,-2,55
30,-2,55
31,-2,56
31,-2,56
30,-2,55
31,-2,56
31,-2,55
30,-2,55
31,-2,55
31,-2,55
31,-2,55
30,-2,56
30,-1,55
30,-2,55
31,-2,55
32,-2,55
32,-3,55
32,-3,56
31,-1,55
29,-2,55
29,-2,56
31,-2,55
31,-1,56
30,-3,55
31,-1,55
30,-1,55
30,-3,56
31,-2,56
31,-1,56
30,-2,56
30,-2,55
29,-2,55
30,-1,56
31,-2,56
31,-2,56
31,-2,55
30,-1,55
29,-1,55
30,-2,56
31,-2,56
31,-2,56
31,-3,55
31,-2,55
31,-2,55
31,-2,56
31,-2,55
31,-2,55
30,-2,55
30,-2,55
30,-2,55
30,-2,56
30,-2,55
30,-2,55
32,-3,55
31,-2,56
31,-3,55
31,-2,56
30,-2,55
31,-2,55
30,-2,55
30,-2,55
31,-2,55
31,-2,55
31,-2,55
31,-2,55
31,-3,55
31,-2,55
31,-2,55
31,-2,55
30,-2,55
30,-2,56
30,-2,55
31,-2,56
31,-2,55
31,-2,55
30,-2,55
30,-2,55
31,-2,55
31,-2,55
31,-2,55
31,-2,55
31,-2,55
31,-2,56
31,-2,55
31,-2,55
31,-2,56
31,-2,55
30,-2,55
31,-2,55
31,-2,55
30,-2,55
31,-2,55
31,-2,55
31,-2,56
31,-2,55
31,-2,55
31,-2,55
31,-2,56
31,-2,56
31,-2,55
31,-2,56
31,-2,55
31,-2,56
31,-1,56
31,-1,56
30,-1,55
30,-1,56
30,0,57
28,0,56
28,1,56
28,1,56
28,1,56
28,1,56
28,2,56
27,2,57
28,2,56
28,2,57
28,2,56
28,2,56
29,2,57
28,2,57
28,2,56
28,2,56
29,2,57
28,2,56
28,2,56
29,2,57
29,2,56
29,2,57
28,2,56
29,2,56
29,2,56
29,2,57
29,3,57
28,2,56
29,2,57
29,2,56
29,2,56
29,2,56
29,2,56
29,2,56
28,2,56
29,2,57
28,2,56
29,2,57
29,2,57
29,2,56
28,2,56
29,2,57
29,2,57
28,2,56
29,2,56
29,2,56
29,2,56
29,2,56
29,2,56
29,2,57
29,2,56
28,2,56
29,2,56
29,2,57
29,2,56
28,2,56
29,2,56
29,2,56
29,2,56
29,2,57
29,2,56
29,2,56
29,2,56
29,2,56
29,2,56
29,2,57
29,1,57
29,2,56
29,1,56
29,1,56
29,2,56
29,2,57
29,2,56
29,1,56
29,2,56
29,2,56
29,2,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,57
29,2,56
29,1,56
29,1,56
30,1,56
29,1,57
29,1,56
29,1,56
29,1,56
29,1,56
29,2,56
29,1,56
29,1,56
30,1,56
29,1,56
30,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
30,1,56
30,1,56
29,1,56
30,1,56
30,1,56
29,1,56
29,1,56
29,1,56
29,1,56
29,1,56
30,-1,56
31,0,56
29,1,56
29,2,56
29,1,56
30,0,56
31,0,55
31,0,56
30,0,55
30,0,56
30,0,56
30,0,56
31,0,56
30,0,56
30,0,55
30,1,56
30,0,56
30,0,56
30,0,56
30,0,56
29,0,55
30,0,56
30,0,56
30,0,55
30,0,56
30,0,55
30,0,55
30,0,56
30,0,55
30,0,56
30,0,56
30,0,55
30,0,56
30,0,55
30,0,56
31,0,56
30,0,56
30,0,56
30,0,55
30,0,55
30,0,55
30,0,56
30,0,56
30,0,56
31,0,55
30,0,56
30,0,56
30,0,56
31,-1,55
30,0,55
31,0,55
30,0,56
30,0,56
30,0,56
30,0,56
30,0,56
31,0,56
30,-1,56
30,0,55
30,0,55
31,-1,55
30,0,56
30,0,55
30,0,56
30,0,55
30,0,56
30,0,55
30,0,56
30,0,56
30,0,56
30,0,56
30,0,56
30,0,56
30,0,56
30,0,55
30,0,56
30,0,55
30,0,56
30,0,55
30,0,55
30,0,56
30,-1,55
30,0,56
30,0,56
30,0,56
30,0,56
31,-1,55
30,0,56
30,0,56
30,0,56
30,0,55
30,0,56
30,0,56
30,0,56
30,0,56
30,0,56
30,-1,55
30,-1,55
31,-1,55
30,-1,56
30,0,55
30,0,56
30,-1,56
30,-1,55
31,0,56
30,0,56
30,-1,56
30,-1,56
31,-1,56
30,0,55
30,-1,56
30,0,56
30,0,56
30,0,56
31,-1,56
30,-1,56
31,0,56
31,0,55
30,0,56
30,-1,56
31,0,56
30,0,56
30,-1,55
31,0,55
30,-1,55
30,-1,56
30,0,56
30,-1,55
31,-1,56
30,-1,56
30,0,55
30,-1,56
30,-1,55
30,0,55
30,-1,56
30,-1,55
30,-1,55
30,0,56
30,-1,55
31,-1,55
30,0,55
30,-1,55
30,0,56
30,-1,56
30,0,55
31,0,55
30,-1,56
30,-1,55
30,-1,55
30,-1,55
30,-1,55
31,-1,55
31,0,55
31,0,56
31,0,56
30,0,55
30,-1,55
30,-1,55
31,-1,56
30,-1,55
30,-1,56
31,-1,55
30,0,55
31,-1,55
30,-1,56
31,-1,55
30,-1,56
30,-1,55
30,-1,55
30,-1,55
31,-1,55
30,0,56
30,-1,56
31,-1,55
31,-1,55
31,-1,55
30,0,56
30,0,56
30,0,56
30,0,56
30,-1,55
30,0,55
30,-1,55
30,0,55
30,-1,56
31,-1,55
30,0,55
30,-1,55
30,0,56
31,-1,56
30,-1,56
30,-1,55
31,0,55
30,-1,55
30,-1,56
30,0,56
30,-1,55
31,-1,55
30,-1,55
31,-1,55
31,0,56
30,0,55
30,0,56
30,-1,55
30,0,56
31,0,56
30,-1,56
30,0,55
30,-1,55
31,0,55
30,-1,55
31,0,55
30,0,55
30,0,55
30,0,56
31,-1,56
30,0,55
31,0,56
31,-1,56
30,0,55
30,0,56
30,0,55
31,0,55
31,0,56
30,0,55
30,0,56
31,0,56
30,0,55
30,0,56
30,0,56
30,-1,56
30,0,55
30,-1,56
31,-1,56
30,0,55
30,0,56
30,0,55
30,0,56
30,0,56
30,0,55
31,0,56
30,0,56
30,0,56
31,0,55
30,0,56
31,0,56
30,0,55
30,0,56
31,0,55
30,0,56
31,0,56
30,0,55
30,0,56
31,0,56
30,0,55
30,0,56
30,-1,55
31,0,56
30,-1,56
31,0,56
30,0,55
30,0,55
30,0,56
30,0,56
31,0,56
30,0,55
31,-1,55
30,0,55
30,0,55
30,0,55
30,-1,56
30,0,56
30,0,55
30,-1,55
30,0,56
30,0,55
31,0,55
31,-1,56
30,-1,56
29,0,55
30,0,55
30,0,56
30,-1,55
30,0,55
29,0,55
30,0,56
30,0,56
30,-1,56
31,-1,56
30,0,55
30,0,56
29,0,56
29,-1,55
29,0,55
30,-1,55
30,-1,55
31,-1,56
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
32,-1,56
31,-1,55
31,-1,55
31,-1,55
30,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
30,-1,55
32,-1,55
31,-1,55
31,-1,55
31,0,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
30,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
30,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,0,55
31,0,55
31,-1,55
31,-2,54
32,-1,55
31,0,55
30,-1,55
30,-1,55
31,-1,55
31,0,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,0,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,56
31,-2,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,56
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-2,55
31,-1,55
31,-1,56
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,56
30,-1,55
31,-1,55
31,-1,55
31,-1,55
32,-2,55
32,-1,55
31,-1,56
30,-1,55
30,-1,55
31,-1,55
31,-1,55
32,-1,55
31,-1,55
30,-1,55
31,-1,55
30,-1,55
31,0,56
31,-1,56
30,-1,56
30,-1,55
31,-1,55
32,-1,55
32,-1,56
31,-2,55
31,-1,55
30,-1,55
30,0,55
30,-1,55
30,-1,55
31,-1,55
31,-1,55
30,-1,56
30,-1,55
30,0,56
30,-1,56
32,-1,55
31,-1,55
31,-1,55
30,-1,56
30,-1,56
30,-1,55
30,-1,55
30,-1,56
31,-1,55
31,-1,55
30,0,56
30,0,56
29,-1,55
31,-1,54
32,-1,56
31,-1,56
31,-1,55
30,0,55
30,-1,56
31,-1,56
31,0,55
31,0,55
31,-1,55
31,-1,55
30,0,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
30,-1,55
31,-1,55
31,-1,56
31,-1,55
31,-1,55
31,-1,56
31,0,55
30,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
31,-1,55
32,0,56
31,0,56
30,0,58
30,-1,57
32,-2,56
31,-3,60
29,-5,60
30,-6,57
30,-6,55
31,-6,52
33,-6,52
36,-4,54
35,-6,54
34,-7,54
34,-8,51
34,-8,51
35,-7,54
36,-8,51
37,-8,50
41,-9,49
42,-10,48
43,-9,53
40,-9,53
40,-9,52
38,-7,49
37,-7,46
38,-5,45
35,-1,43
35,0,43
35,-1,44
37,0,45
39,1,51
36,-1,54
34,-3,53
30,-6,55
28,-6,56
31,-4,54
33,-4,50
34,-7,50
35,-9,51
36,-11,51
40,-12,54
40,-11,54
38,-10,51
36,-7,51
36,-5,50
35,-5,51
35,-6,51
36,-8,50
38,-8,50
38,-9,50
39,-9,50
38,-8,50
37,-8,50
38,-8,51
38,-8,50
37,-8,50
37,-8,50
38,-9,50
38,-9,50
38,-8,50
40,-7,49
40,-8,49
39,-8,49
39,-8,49
39,-8,49
38,-8,49
38,-9,49
39,-8,49
39,-8,49
39,-8,49
39,-8,49
39,-8,49
39,-8,49
39,-8,49
39,-8,48
39,-8,48
39,-8,49
39,-8,49
39,-8,48
39,-9,49
40,-9,49
39,-9,49
39,-9,49
39,-9,49
39,-8,49
40,-8,49
40,-9,48
39,-9,48
39,-9,49
40,-9,49
40,-9,48
40,-9,48
40,-9,48
40,-9,48
39,-9,48
39,-9,49
39,-9,48
39,-9,48
40,-9,48
40,-8,48
39,-9,48
39,-9,48
38,-9,48
39,-9,49
41,-8,48
42,-8,48
41,-9,47
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,47
40,-9,48
40,-9,48
40,-9,48
41,-9,48
41,-8,48
40,-8,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
41,-9,48
41,-9,48
41,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
40,-9,48
41,-9,48
41,-9,48
41,-9,47
40,-9,47
39,-9,48
40,-9,48
40,-9,48
40,-9,47
41,-7,47
41,-7,46
41,-7,47
40,-7,47
41,-8,47
40,-7,47
41,-8,47
42,-7,47
42,-7,46
43,-6,47
41,-7,48
40,-7,48
38,-7,49
38,-5,49
38,-5,49
38,-6,50
37,-6,50
35,-10,52
36,-13,56
33,-11,57
30,-7,56
31,-7,54
31,-4,52
34,-2,53
36,-2,53
37,-2,53
38,-3,54
36,-3,54
36,-3,54
36,-4,53
35,-3,51
35,-3,51
35,-4,51
36,-5,52
36,-4,52
36,-3,51
37,-3,52
37,-3,52
37,-3,51
38,-4,51
37,-4,51
37,-3,50
38,-3,50
38,-3,51
38,-3,51
38,-3,51
37,-3,51
38,-3,50
38,-4,50
39,-4,50
39,-3,50
39,-4,50
39,-3,50
39,-3,50
38,-3,50
37,-3,50
38,-4,50
38,-4,50
39,-4,50
40,-3,50
39,-3,50
38,-3,50
38,-3,50
38,-4,50
39,-3,50
38,-3,49
39,-4,50
38,-4,50
38,-3,50
39,-3,50
39,-3,50
39,-3,50
39,-4,50
39,-3,50
38,-3,50
38,-4,50
38,-4,51
38,-4,50
39,-3,50
39,-4,49
39,-3,50
39,-3,50
38,-3,50
38,-4,50
39,-3,50
39,-3,50
39,-4,50
39,-4,50
38,-4,50
38,-3,50
39,-3,50
38,-3,50
38,-4,50
39,-4,50
38,-4,50
39,-4,49
39,-3,50
39,-3,50
38,-3,50
38,-3,50
38,-3,50
39,-3,50
39,-4,50
38,-3,50
38,-3,50
39,-3,50
38,-3,50
39,-3,50
39,-3,50
39,-3,50
38,-3,51
38,-3,50
38,-3,50
38,-3,50
38,-3,50
38,-2,50
38,-2,51
38,-3,51
37,-2,51
37,-2,51
37,-2,51
37,-2,50
37,-1,51
37,-2,50
37,-1,51
37,-1,52
37,-2,52
37,-1,51
37,-2,51
37,-2,50
38,-2,51
38,-1,51
37,-2,51
37,-2,51
37,-1,51
37,-1,51
37,-2,51
38,-2,51
38,-2,51
36,-1,51
37,-2,51
38,-2,51
37,-1,51
38,-1,51
37,-2,51
36,-2,51
37,-1,51
37,-2,50
38,-2,51
38,-2,51
38,-2,51
37,-1,51
36,-1,51
37,-2,51
38,-2,51
38,-2,51
37,-2,50
37,-2,51
37,-2,52
37,-1,51
37,-2,51
37,-2,51
37,-1,50
37,-2,51
38,-2,51
38,-2,51
37,-2,51
38,-2,50
38,-2,51
37,-2,51
38,-2,51
38,-2,51
38,-2,51
37,-2,51
37,-2,50
37,-2,51
37,-2,51
38,-2,50
38,-2,51
37,-3,50
37,-2,50
37,-2,50
37,-2,50
37,-3,50
39,-2,51
40,-3,51
39,-3,51
38,-2,50
37,-2,50
37,-2,50
36,-2,50
38,-3,51
39,-2,51
38,-2,50
37,-2,50
38,-2,50
38,-2,50
38,-2,50
38,-2,51
38,-2,51
38,-2,50
38,-2,50
38,-2,50
38,-2,50
38,-2,51
38,-2,51
38,-2,51
38,-2,50
38,-2,51
38,-2,51
37,-2,50
37,-2,50
38,-2,51
38,-2,52
38,-2,51
37,-1,51
37,-1,51
37,-1,51
37,-1,51
37,-1,51
37,-1,51
36,-1,52
36,-1,52
37,0,52
35,0,52
