39.28125	-34.28125	34.84375	39.5	-35.0	35.0	35.0	-37.0	35.0	3.785121984494027	3.776856952215691	1.7340230498756353	36.0	-37.0	34.0	39.5	-35.0	35.0	42.25	-32.0	36.0	6.25	5.0	2.0	22.06546085739688	18.378223344467138	18.191486019825213	0.0	
41.03125	-31.0625	34.375	42.5	-31.0	34.5	44.0	-31.0	35.0	4.706938860607815	3.6906765978611564	1.79843682124227	36.75	-35.0	33.0	42.5	-31.0	34.5	44.0	-28.0	36.0	7.25	7.0	3.0	38.173273093153476	34.53005424342808	35.100659185557205	0.0	
45.28125	-29.28125	33.21875	45.0	-29.5	33.0	44.0	-30.0	33.0	2.225342319172491	2.0651025246945975	1.3859648038460428	44.0	-30.25	32.0	45.0	-29.5	33.0	47.0	-28.0	34.0	3.0	2.25	2.0	41.72091878305304	31.324016359157916	34.24613852409138	0.0	
45.875	-29.125	33.0625	46.0	-29.0	33.0	46.0	-28.0	34.0	2.341874249399399	1.948557158514987	1.3448396744593758	44.0	-30.25	32.0	46.0	-29.0	33.0	48.0	-28.0	34.0	4.0	2.25	2.0	45.83997959799479	29.34875460077418	33.27857561662673	0.0	
45.65625	-29.9375	32.9375	45.5	-29.0	33.0	44.0	-28.0	33.0	2.532407142917584	3.7909225460301874	1.2231491119238078	44.0	-32.0	32.0	45.5	-29.0	33.0	47.25	-27.75	34.0	3.25	4.25	2.0	45.5176920378023	29.210327085862957	32.71737057812025	0.0	
42.5625	-34.09375	32.1875	42.5	-35.5	32.0	47.0	-39.0	31.0	3.904624661859319	4.983468765578851	1.3564084008881692	40.0	-38.0	31.0	42.5	-35.5	32.0	45.5	-29.75	33.0	5.5	8.25	2.0	46.48841096470122	28.824140487419793	33.179516900114294	0.0	
38.28125	-36.84375	32.625	39.5	-37.0	32.0	40.0	-37.0	31.0	5.0014646292361205	2.8406576593282056	3.2572035551988456	37.0	-38.0	31.0	39.5	-37.0	32.0	41.0	-36.0	33.0	4.0	2.0	2.0	41.64024042021545	34.68849670694627	32.088110219469755	0.0	
43.5	-33.53125	27.4375	41.5	-36.0	29.5	32.0	-36.0	28.0	12.932517156377562	5.825506281646257	10.371045933270183	36.75	-37.25	26.0	41.5	-36.0	29.5	50.5	-28.5	33.0	13.75	8.75	7.0	39.50103760372187	37.42769288772681	31.65450908280993	0.0	
48.53125	-31.5625	24.4375	50.0	-26.5	27.0	50.0	-25.0	28.0	13.093377082995051	8.317667566691998	10.006052855646926	45.75	-38.0	19.0	50.0	-26.5	27.0	57.25	-25.0	30.0	11.5	13.0	11.0	42.583016399343514	35.03979809101317	25.534337445092333	0.0	
42.875	-35.15625	18.59375	47.5	-34.5	23.5	12.0	-25.0	30.0	14.804454566109486	8.254201108375057	20.635011774590776	31.0	-43.0	16.0	47.5	-34.5	23.5	53.25	-26.0	30.25	22.25	17.0	14.25	50.61183109783195	26.78941729976042	28.86877735973182	0.0	
36.75	-39.875	-11.25	37.0	-39.5	-29.0	38.0	-47.0	-32.0	13.12202347201071	5.464373248598599	27.751126103277322	27.0	-46.0	-32.0	37.0	-39.5	-29.0	47.0	-36.0	20.25	20.0	10.0	52.25	36.21550784549769	39.69054161604614	24.519896946543174	0.0	
37.53125	-39.21875	-31.15625	37.0	-39.0	-31.0	34.0	-42.0	-29.0	7.814187317789355	6.594194297827446	7.119995501227511	33.25	-44.25	-34.0	37.0	-39.0	-31.0	42.25	-34.75	-29.0	9.0	9.5	5.0	43.02797442465541	39.09433757190413	19.35166872647376	0.0	
46.34375	-31.75	-19.59375	45.5	-33.0	-20.5	45.0	-34.0	-30.0	8.826838954999689	8.355387483534201	13.979581929997048	38.75	-37.25	-30.0	45.5	-33.0	-20.5	53.25	-24.0	-9.75	14.5	13.25	20.25	34.48132859518139	38.78909274231701	32.593028679918746	0.0	
54.28125	-21.5625	12.59375	55.0	-21.5	14.5	55.0	-34.0	-10.0	6.8840139771429865	9.120504029383463	24.177545593742554	49.0	-26.0	-9.25	55.0	-21.5	14.5	59.0	-16.0	31.5	10.0	10.0	40.75	47.26145412560267	32.6406711380404	21.5612369702633	0.0	
44.3125	-27.625	37.5625	52.0	-21.5	33.5	55.0	-21.0	19.0	18.123599083791277	17.03076260770492	17.007236511261905	34.75	-35.5	24.0	52.0	-21.5	33.5	57.25	-16.0	50.25	22.5	19.5	26.25	55.52701444816932	18.21089400201101	12.913764570297158	0.0	
23.75	-34.625	48.0625	18.0	-34.5	53.0	8.0	-65.0	57.0	17.48213373704709	14.001674007060727	17.999891492728505	9.5	-41.0	32.75	18.0	-34.5	53.0	37.0	-23.5	62.5	27.5	17.5	29.75	47.65268347284719	26.970490490300847	46.88255729577221	0.0	
14.34375	-33.9375	53.375	14.0	-37.0	52.0	14.0	-38.0	50.0	8.64801051904425	8.096826152882375	8.428930833741608	11.5	-38.25	50.0	14.0	-37.0	52.0	16.0	-34.75	57.0	4.5	3.5	7.0	20.230951785364788	34.443563107140875	42.292261089334886	0.0	
