1681356326.000000, 1681356326.000000, 1681356326.000000
32.000000, 32.000000, 32.000000
10,23,59
11,22,58
10,23,59
11,22,59
11,22,59
10,22,58
10,23,58
10,22,59
11,23,59
11,23,59
10,22,58
11,22,58
10,23,58
10,23,59
10,22,58
11,22,59
10,22,59
11,22,58
11,22,59
10,22,58
11,22,59
10,22,58
11,22,59
11,22,59
11,22,59
11,22,59
11,22,58
11,22,59
10,22,59
11,22,59
10,22,58
11,22,58
10,23,58
10,22,59
11,22,58
10,22,59
11,22,59
11,22,59
11,22,59
11,23,58
11,22,59
11,22,58
11,22,59
10,22,59
11,22,59
11,22,58
11,23,59
11,22,59
11,22,58
10,22,59
11,22,59
10,22,59
10,22,58
11,22,59
11,22,58
10,22,59
10,22,59
11,22,59
11,22,59
10,22,58
10,22,59
10,22,59
11,22,58
10,22,58
11,22,59
11,22,59
11,22,58
11,22,59
10,22,58
11,22,59
11,22,59
11,22,58
11,22,58
11,22,59
11,22,58
11,22,59
11,22,59
11,22,60
11,22,59
11,22,59
11,22,59
11,22,58
11,22,59
11,22,58
11,22,59
11,22,59
11,22,59
11,22,59
10,22,59
11,22,59
11,22,58
11,22,59
11,22,59
11,22,59
11,22,59
10,22,58
11,22,59
10,22,58
11,22,59
11,22,59
11,22,59
11,22,58
11,22,58
10,22,59
11,22,58
11,22,59
11,22,59
11,22,59
11,22,59
11,22,59
11,22,59
11,22,58
11,22,59
11,22,58
11,22,59
11,22,58
11,22,59
11,22,58
11,22,59
10,22,59
11,22,58
10,22,58
11,22,59
10,22,59
10,23,58
11,23,58
11,22,58
11,22,59
12,22,59
12,22,61
9,23,63
9,26,66
9,31,77
16,32,80
12,36,85
8,38,73
7,37,71
7,28,68
11,24,69
19,12,73
23,4,72
26,-2,73
29,-13,72
30,-15,68
23,-20,59
17,-20,52
10,-22,45
1,-24,36
-1,-25,30
-4,-27,26
-5,-27,23
-13,-26,31
-23,-27,26
-27,-30,27
-37,-27,42
-42,-30,33
-45,-26,57
-28,-41,49
-19,-45,46
-31,-32,53
-25,-33,44
-17,-32,45
-16,-32,48
-10,-34,46
-6,-37,43
