----------------------- 9:25:50
1	33.0	3.0	54.0
2	33.0	3.0	53.0
3	34.0	3.0	54.0
4	34.0	3.0	54.0
5	33.0	3.0	53.0
6	34.0	3.0	54.0
7	34.0	3.0	54.0
8	33.0	3.0	53.0
9	34.0	3.0	54.0
10	34.0	3.0	53.0
11	34.0	3.0	54.0
12	34.0	3.0	54.0
13	33.0	3.0	53.0
14	33.0	3.0	54.0
15	34.0	3.0	54.0
16	33.0	3.0	53.0
17	33.0	3.0	54.0
18	34.0	2.0	54.0
19	34.0	3.0	54.0
20	34.0	3.0	54.0
21	33.0	3.0	54.0
22	33.0	3.0	54.0
23	33.0	3.0	54.0
24	33.0	3.0	54.0
25	33.0	3.0	54.0
26	34.0	3.0	53.0
27	33.0	3.0	54.0
28	33.0	3.0	54.0
29	33.0	3.0	54.0
30	33.0	3.0	54.0
31	33.0	3.0	54.0
32	33.0	3.0	54.0
----------------------- 9:25:51
33	34.0	3.0	54.0
34	33.0	3.0	54.0
35	33.0	3.0	54.0
36	33.0	3.0	54.0
37	33.0	3.0	54.0
38	33.0	3.0	54.0
39	33.0	3.0	54.0
40	33.0	3.0	54.0
41	33.0	3.0	54.0
42	33.0	3.0	54.0
43	33.0	3.0	54.0
44	33.0	3.0	54.0
45	33.0	3.0	54.0
46	33.0	3.0	54.0
47	33.0	3.0	54.0
48	33.0	3.0	54.0
49	34.0	3.0	54.0
50	33.0	3.0	54.0
51	33.0	3.0	54.0
52	34.0	3.0	54.0
53	33.0	3.0	54.0
54	33.0	3.0	54.0
55	34.0	3.0	54.0
56	33.0	3.0	54.0
57	33.0	3.0	54.0
58	33.0	3.0	54.0
59	33.0	3.0	53.0
60	33.0	3.0	54.0
61	33.0	2.0	54.0
62	33.0	3.0	54.0
63	33.0	3.0	54.0
64	33.0	3.0	53.0
----------------------- 9:25:52
65	34.0	3.0	54.0
66	34.0	3.0	54.0
67	35.0	2.0	55.0
68	37.0	3.0	57.0
69	34.0	-2.0	58.0
70	35.0	1.0	67.0
71	40.0	1.0	64.0
72	43.0	-9.0	57.0
73	42.0	-7.0	54.0
74	35.0	-4.0	53.0
75	34.0	-5.0	48.0
76	30.0	-5.0	48.0
77	32.0	-6.0	40.0
78	35.0	-3.0	38.0
79	43.0	-1.0	41.0
80	49.0	0.0	43.0
81	40.0	0.0	39.0
82	51.0	-4.0	42.0
83	52.0	-5.0	39.0
84	48.0	-7.0	35.0
85	51.0	-2.0	32.0
86	57.0	-1.0	33.0
87	46.0	-3.0	15.0
88	55.0	-1.0	15.0
89	64.0	-4.0	11.0
90	63.0	-3.0	7.0
91	61.0	1.0	5.0
92	65.0	3.0	-2.0
93	66.0	3.0	-5.0
94	67.0	2.0	-5.0
95	62.0	5.0	-6.0
96	64.0	7.0	-8.0
----------------------- 9:25:53
97	65.0	7.0	-10.0
98	62.0	9.0	-12.0
99	66.0	10.0	-11.0
100	67.0	9.0	-11.0
101	55.0	12.0	-14.0
102	59.0	11.0	-9.0
103	64.0	11.0	-9.0
104	62.0	8.0	-10.0
105	56.0	11.0	-7.0
106	62.0	13.0	-2.0
107	64.0	13.0	-3.0
108	63.0	16.0	2.0
109	65.0	15.0	6.0
110	63.0	16.0	6.0
111	61.0	15.0	6.0
112	63.0	15.0	6.0
113	60.0	15.0	8.0
114	58.0	17.0	8.0
115	61.0	14.0	9.0
116	62.0	15.0	10.0
