39.28125	-34.28125	34.84375	39.5	-35.0	35.0	35.0	-37.0	35.0	3.785121984494027	3.776856952215691	1.7340230498756353	36.0	-37.0	34.0	39.5	-35.0	35.0	42.25	-32.0	36.0	6.25	5.0	2.0	22.06546085739688	18.378223344467138	18.191486019825213	4	
41.03125	-31.0625	34.375	42.5	-31.0	34.5	44.0	-31.0	35.0	4.706938860607815	3.6906765978611564	1.79843682124227	36.75	-35.0	33.0	42.5	-31.0	34.5	44.0	-28.0	36.0	7.25	7.0	3.0	38.173273093153476	34.53005424342808	35.100659185557205	4	
45.28125	-29.28125	33.21875	45.0	-29.5	33.0	44.0	-30.0	33.0	2.225342319172491	2.0651025246945975	1.3859648038460428	44.0	-30.25	32.0	45.0	-29.5	33.0	47.0	-28.0	34.0	3.0	2.25	2.0	41.72091878305304	31.324016359157916	34.24613852409138	4	
45.875	-29.125	33.0625	46.0	-29.0	33.0	46.0	-28.0	34.0	2.341874249399399	1.948557158514987	1.3448396744593758	44.0	-30.25	32.0	46.0	-29.0	33.0	48.0	-28.0	34.0	4.0	2.25	2.0	45.83997959799479	29.34875460077418	33.27857561662673	5	
45.65625	-29.9375	32.9375	45.5	-29.0	33.0	44.0	-28.0	33.0	2.532407142917584	3.7909225460301874	1.2231491119238078	44.0	-32.0	32.0	45.5	-29.0	33.0	47.25	-27.75	34.0	3.25	4.25	2.0	45.5176920378023	29.210327085862957	32.71737057812025	2	
42.5625	-34.09375	32.1875	42.5	-35.5	32.0	47.0	-39.0	31.0	3.904624661859319	4.983468765578851	1.3564084008881692	40.0	-38.0	31.0	42.5	-35.5	32.0	45.5	-29.75	33.0	5.5	8.25	2.0	46.48841096470122	28.824140487419793	33.179516900114294	2	
38.28125	-36.84375	32.625	39.5	-37.0	32.0	40.0	-37.0	31.0	5.0014646292361205	2.8406576593282056	3.2572035551988456	37.0	-38.0	31.0	39.5	-37.0	32.0	41.0	-36.0	33.0	4.0	2.0	2.0	41.64024042021545	34.68849670694627	32.088110219469755	3	
43.5	-33.53125	27.4375	41.5	-36.0	29.5	32.0	-36.0	28.0	12.932517156377562	5.825506281646257	10.371045933270183	36.75	-37.25	26.0	41.5	-36.0	29.5	50.5	-28.5	33.0	13.75	8.75	7.0	39.50103760372187	37.42769288772681	31.65450908280993	3	
48.53125	-31.5625	24.4375	50.0	-26.5	27.0	50.0	-25.0	28.0	13.093377082995051	8.317667566691998	10.006052855646926	45.75	-38.0	19.0	50.0	-26.5	27.0	57.25	-25.0	30.0	11.5	13.0	11.0	42.583016399343514	35.03979809101317	25.534337445092333	4	
42.875	-35.15625	18.59375	47.5	-34.5	23.5	12.0	-25.0	30.0	14.804454566109486	8.254201108375057	20.635011774590776	31.0	-43.0	16.0	47.5	-34.5	23.5	53.25	-26.0	30.25	22.25	17.0	14.25	50.61183109783195	26.78941729976042	28.86877735973182	1	
36.75	-39.875	-11.25	37.0	-39.5	-29.0	38.0	-47.0	-32.0	13.12202347201071	5.464373248598599	27.751126103277322	27.0	-46.0	-32.0	37.0	-39.5	-29.0	47.0	-36.0	20.25	20.0	10.0	52.25	36.21550784549769	39.69054161604614	24.519896946543174	2	
37.53125	-39.21875	-31.15625	37.0	-39.0	-31.0	34.0	-42.0	-29.0	7.814187317789355	6.594194297827446	7.119995501227511	33.25	-44.25	-34.0	37.0	-39.0	-31.0	42.25	-34.75	-29.0	9.0	9.5	5.0	43.02797442465541	39.09433757190413	19.35166872647376	4	
46.34375	-31.75	-19.59375	45.5	-33.0	-20.5	45.0	-34.0	-30.0	8.826838954999689	8.355387483534201	13.979581929997048	38.75	-37.25	-30.0	45.5	-33.0	-20.5	53.25	-24.0	-9.75	14.5	13.25	20.25	34.48132859518139	38.78909274231701	32.593028679918746	3	
54.28125	-21.5625	12.59375	55.0	-21.5	14.5	55.0	-34.0	-10.0	6.8840139771429865	9.120504029383463	24.177545593742554	49.0	-26.0	-9.25	55.0	-21.5	14.5	59.0	-16.0	31.5	10.0	10.0	40.75	47.26145412560267	32.6406711380404	21.5612369702633	2	
44.3125	-27.625	37.5625	52.0	-21.5	33.5	55.0	-21.0	19.0	18.123599083791277	17.03076260770492	17.007236511261905	34.75	-35.5	24.0	52.0	-21.5	33.5	57.25	-16.0	50.25	22.5	19.5	26.25	55.52701444816932	18.21089400201101	12.913764570297158	4	
23.75	-34.625	48.0625	18.0	-34.5	53.0	8.0	-65.0	57.0	17.48213373704709	14.001674007060727	17.999891492728505	9.5	-41.0	32.75	18.0	-34.5	53.0	37.0	-23.5	62.5	27.5	17.5	29.75	47.65268347284719	26.970490490300847	46.88255729577221	4	
14.34375	-33.9375	53.375	14.0	-37.0	52.0	14.0	-38.0	50.0	8.64801051904425	8.096826152882375	8.428930833741608	11.5	-38.25	50.0	14.0	-37.0	52.0	16.0	-34.75	57.0	4.5	3.5	7.0	20.230951785364788	34.443563107140875	42.292261089334886	3	
13.875	-37.71875	51.5625	14.0	-38.0	51.0	14.0	-38.0	50.0	2.6780356607035687	2.211254946291811	3.3065985166028247	12.0	-39.25	50.0	14.0	-38.0	51.0	16.0	-36.0	53.25	4.0	3.25	3.25	12.796534071702332	36.85331492623615	53.94727243403376	5	
12.71875	-37.78125	51.28125	12.0	-38.0	51.0	12.0	-40.0	50.0	3.5287601841865084	2.2601766385616857	3.144781143020926	11.0	-39.25	49.75	12.0	-38.0	51.0	15.25	-36.0	53.0	4.25	3.25	3.25	13.953375649707187	37.66266751794102	52.69434714313395	2	
6.53125	-35.9375	52.8125	8.0	-36.0	53.0	-2.0	-37.0	53.0	6.33928414235393	2.7492896809903464	3.330141701189305	-0.25	-37.25	50.75	8.0	-36.0	53.0	11.25	-34.0	55.25	11.5	3.25	4.5	12.441014321965731	37.84935219662725	49.9847373632485	3	
-0.53125	-32.8125	54.9375	-2.0	-33.0	55.0	-2.0	-35.0	55.0	5.074349558071458	2.9520914196548858	3.4545034013588696	-4.0	-35.0	53.0	-2.0	-33.0	55.0	1.75	-30.75	57.0	5.75	4.25	4.0	7.603786783479232	36.57476585983433	52.42541495087072	4	
1.03125	-34.90625	53.25	1.0	-34.0	54.0	1.0	-30.0	55.0	6.420106964646306	5.119566479449212	4.031128874149275	-4.0	-38.25	51.0	1.0	-34.0	54.0	4.25	-30.75	55.0	8.25	7.5	4.0	2.7531752304415704	31.645615564135504	56.26814641024708	4	
8.1875	-39.28125	48.84375	9.5	-39.0	48.5	11.0	-39.0	46.0	5.6204842985280195	3.8668008013731456	3.4379261099534992	3.0	-42.0	46.0	9.5	-39.0	48.5	11.25	-37.5	52.0	8.25	4.5	6.0	1.5082208509512454	35.34202060703955	52.81261411872377	3	
16.0	-41.21875	41.1875	11.0	-40.0	46.0	11.0	-39.0	46.0	13.608361400256829	4.546525974576633	11.574318284460645	8.0	-43.25	41.0	11.0	-40.0	46.0	18.0	-38.0	48.25	10.0	5.25	7.25	9.028375952681046	40.16669599806873	48.58761262009972	5	
29.0625	-42.3125	32.8125	34.5	-41.0	30.0	39.0	-41.0	26.0	15.372332085601066	5.228751643556997	10.87266497920358	17.75	-45.25	26.0	34.5	-41.0	30.0	39.0	-39.5	37.0	21.25	5.75	11.0	11.57727332269966	40.034668820688864	45.45620861700593	4	
38.8125	-42.5625	27.0625	39.0	-43.0	26.0	39.0	-46.0	26.0	3.1467989687935263	4.394154497739013	4.152841647595054	37.0	-46.0	25.0	39.0	-43.0	26.0	40.25	-39.75	30.0	3.25	6.25	5.0	34.53239382165261	42.5843907042611	28.738557544479153	4	
40.125	-44.15625	22.875	41.0	-44.5	25.0	42.0	-49.0	25.0	5.412658773652741	6.6478820640486695	7.540515565927836	37.0	-49.0	22.75	41.0	-44.5	25.0	43.25	-40.75	26.0	6.25	8.25	3.25	38.215875696231834	43.0485096018506	25.97804048356668	5	
39.90625	-44.25	22.28125	40.5	-44.5	24.0	42.0	-45.0	23.0	5.456414659600203	6.373774391990981	7.336698742452221	36.0	-48.25	20.75	40.5	-44.5	24.0	43.25	-42.0	26.0	7.25	6.25	5.25	41.949536664377746	45.21574266082226	23.260395772990506	5	
39.78125	-41.5	24.03125	40.0	-42.0	24.0	40.0	-43.0	23.0	3.1398086625620993	3.69120576505835	2.9206631845353206	38.0	-44.0	22.0	40.0	-42.0	24.0	42.0	-39.0	26.0	4.0	5.0	4.0	38.57039273142088	43.31641359033982	21.25997329418636	4	
