-67.0	13.0	11.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-61.0	17.0	23.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-65.0	18.0	25.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-58.0	20.0	25.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-58.0	20.0	21.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-56.0	19.0	16.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-62.0	18.0	14.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-60.0	16.0	12.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-59.0	17.0	9.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-59.0	17.0	11.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-51.0	16.0	15.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-51.0	13.0	19.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-63.0	11.0	25.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-53.0	13.0	31.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-54.0	17.0	30.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-58.0	20.0	25.0	26.10006091858763	7.452303862708581	7.826820975481328	0.0	
-53.0	23.0	24.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-57.0	21.0	16.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-60.0	24.0	17.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-57.0	24.0	17.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-62.0	28.0	16.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-61.0	28.0	17.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-58.0	23.0	24.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-56.0	20.0	22.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-55.0	18.0	23.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-55.0	13.0	31.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-58.0	14.0	30.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-55.0	15.0	25.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-57.0	17.0	21.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-57.0	18.0	22.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-59.0	22.0	18.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-59.0	24.0	17.0	46.56880723519786	15.73376464254362	16.920832610350633	0.0	
-59.0	25.0	14.0	48.003287873647665	16.15976616890317	14.671856973085305	0.0	
-59.0	25.0	12.0	48.003287873647665	16.15976616890317	14.671856973085305	0.0	
-62.0	22.0	11.0	48.003287873647665	16.15976616890317	14.671856973085305	0.0	
