----------------------- 5:11:21
-57.0	17.0	26.0
-58.0	16.0	29.0
-62.0	18.0	26.0
-60.0	21.0	24.0
-57.0	26.0	22.0
-55.0	24.0	19.0
-53.0	21.0	18.0
-60.0	17.0	12.0
-59.0	16.0	13.0
-57.0	13.0	11.0
-63.0	13.0	11.0
-63.0	12.0	13.0
-61.0	13.0	14.0
-57.0	14.0	16.0
-61.0	15.0	17.0
-59.0	18.0	16.0
-60.0	18.0	17.0
-59.0	18.0	18.0
-58.0	17.0	19.0
-59.0	19.0	17.0
-59.0	19.0	20.0
-60.0	20.0	19.0
-59.0	20.0	19.0
-59.0	20.0	18.0
-60.0	19.0	16.0
-60.0	18.0	17.0
-60.0	18.0	17.0
-59.0	18.0	18.0
----------------------- 5:11:34
-59.0	19.0	19.0
-58.0	19.0	18.0
-59.0	19.0	18.0
-60.0	19.0	17.0
-59.0	19.0	17.0
-60.0	19.0	17.0
-59.0	18.0	18.0
-59.0	18.0	18.0
-59.0	18.0	18.0
-59.0	18.0	18.0
-59.0	18.0	18.0
-60.0	18.0	18.0
-59.0	18.0	18.0
-59.0	18.0	18.0
-59.0	18.0	19.0
-59.0	18.0	19.0
-59.0	18.0	18.0
-60.0	18.0	17.0
-58.0	19.0	19.0
-59.0	19.0	19.0
-61.0	18.0	19.0
-57.0	17.0	23.0
-57.0	17.0	24.0
-63.0	17.0	22.0
-63.0	19.0	25.0
-67.0	18.0	21.0
-67.0	23.0	18.0
-71.0	26.0	19.0
-63.0	28.0	23.0
-64.0	28.0	19.0
-63.0	30.0	14.0
-48.0	27.0	16.0
----------------------- 5:11:35
-42.0	25.0	21.0
-47.0	31.0	11.0
-39.0	31.0	16.0
-50.0	28.0	10.0
-50.0	30.0	14.0
-49.0	31.0	15.0
-42.0	32.0	14.0
-44.0	32.0	14.0
-51.0	34.0	12.0
-49.0	35.0	13.0
-49.0	35.0	14.0
-54.0	35.0	9.0
-56.0	34.0	9.0
-54.0	36.0	14.0
-56.0	35.0	21.0
-57.0	37.0	18.0
-50.0	36.0	15.0
-50.0	35.0	15.0
-52.0	33.0	13.0
-53.0	34.0	13.0
-53.0	34.0	13.0
-54.0	35.0	14.0
-54.0	34.0	13.0
-53.0	34.0	13.0
-53.0	34.0	12.0
-54.0	34.0	12.0
-53.0	34.0	12.0
-52.0	34.0	12.0
-54.0	33.0	11.0
-54.0	34.0	11.0
-55.0	35.0	12.0
-53.0	35.0	13.0
----------------------- 5:11:36
-55.0	33.0	14.0
-59.0	30.0	31.0
-58.0	22.0	30.0
-77.0	23.0	3.0
-63.0	26.0	17.0
-46.0	29.0	27.0
-51.0	42.0	13.0
-46.0	46.0	7.0
-40.0	50.0	0.0
-42.0	52.0	0.0
-41.0	51.0	1.0
-41.0	48.0	5.0
-41.0	47.0	8.0
-42.0	49.0	10.0
-42.0	48.0	10.0
-43.0	45.0	14.0
-44.0	44.0	14.0
-44.0	45.0	12.0
-41.0	47.0	12.0
-40.0	48.0	15.0
-43.0	47.0	16.0
-49.0	47.0	20.0
-56.0	46.0	22.0
-58.0	47.0	20.0
-56.0	46.0	19.0
-51.0	49.0	14.0
-46.0	52.0	10.0
-35.0	54.0	8.0
-22.0	56.0	5.0
-19.0	55.0	7.0
-17.0	54.0	3.0
-8.0	51.0	1.0
----------------------- 5:11:37
-5.0	51.0	3.0
-2.0	48.0	3.0
0.0	46.0	2.0
-6.0	45.0	-5.0
-7.0	55.0	-11.0
-4.0	64.0	-13.0
-7.0	84.0	-18.0
-13.0	83.0	-18.0
-22.0	74.0	-14.0
-22.0	71.0	-11.0
-31.0	65.0	-16.0
-17.0	66.0	-20.0
-11.0	63.0	-27.0
4.0	56.0	-41.0
13.0	52.0	-45.0
4.0	34.0	-43.0
-24.0	24.0	-25.0
-26.0	28.0	-25.0
-64.0	24.0	-47.0
-92.0	23.0	-31.0
-69.0	35.0	4.0
-54.0	40.0	13.0
-41.0	40.0	10.0
-58.0	14.0	22.0
-68.0	10.0	14.0
-128.0	-28.0	52.0
-16.0	10.0	77.0
-36.0	16.0	63.0
-47.0	29.0	30.0
-42.0	20.0	37.0
-34.0	11.0	51.0
-39.0	20.0	43.0
----------------------- 5:11:38
-43.0	14.0	40.0
-50.0	18.0	28.0
-48.0	28.0	27.0
-41.0	32.0	31.0
-44.0	34.0	28.0
-57.0	24.0	32.0
-55.0	17.0	39.0
-52.0	16.0	41.0
-42.0	9.0	41.0
-45.0	2.0	44.0
-48.0	0.0	53.0
-52.0	1.0	48.0
-43.0	-14.0	44.0
-48.0	-16.0	65.0
-44.0	-10.0	60.0
-45.0	17.0	69.0
-33.0	-35.0	93.0
-39.0	-29.0	83.0
-73.0	-17.0	22.0
-51.0	-17.0	17.0
-42.0	-22.0	29.0
-47.0	-17.0	22.0
-64.0	-7.0	30.0
-51.0	3.0	10.0
-39.0	20.0	-6.0
18.0	-4.0	17.0
-2.0	-20.0	27.0
-21.0	-30.0	55.0
-128.0	-87.0	89.0
29.0	-3.0	36.0
-58.0	-47.0	6.0
-84.0	-43.0	-1.0
----------------------- 5:11:39
-5.0	-46.0	34.0
-17.0	-71.0	36.0
-31.0	-67.0	23.0
-36.0	-48.0	22.0
-113.0	-81.0	-3.0
-36.0	-15.0	8.0
-28.0	-48.0	29.0
-64.0	-73.0	34.0
-120.0	-29.0	8.0
-128.0	-50.0	35.0
-96.0	-62.0	44.0
-50.0	-48.0	23.0
11.0	-53.0	28.0
-12.0	-44.0	-47.0
5.0	-44.0	-23.0
-61.0	-16.0	23.0
-80.0	-5.0	21.0
-61.0	-8.0	57.0
-73.0	-19.0	41.0
-58.0	-24.0	42.0
-45.0	-9.0	24.0
-52.0	-13.0	12.0
-35.0	-24.0	18.0
-49.0	-1.0	34.0
-48.0	-6.0	54.0
-50.0	3.0	52.0
-41.0	3.0	53.0
-11.0	-4.0	46.0
-82.0	5.0	27.0
-63.0	2.0	24.0
-46.0	2.0	20.0
-48.0	0.0	26.0
----------------------- 5:11:40
-54.0	1.0	27.0
-75.0	4.0	25.0
-47.0	10.0	39.0
-64.0	-2.0	21.0
-40.0	4.0	13.0
-53.0	3.0	35.0
-67.0	-13.0	36.0
-49.0	-15.0	60.0
2.0	2.0	50.0
-16.0	1.0	30.0
-74.0	-9.0	40.0
-65.0	-23.0	62.0
-41.0	-37.0	86.0
-18.0	-21.0	55.0
-31.0	-19.0	54.0
-65.0	-3.0	26.0
-54.0	-4.0	30.0
-41.0	6.0	34.0
-44.0	0.0	37.0
-48.0	-2.0	44.0
-65.0	-1.0	31.0
-25.0	-1.0	40.0
-27.0	-3.0	52.0
-56.0	10.0	41.0
-36.0	7.0	46.0
-70.0	2.0	38.0
-57.0	-4.0	48.0
-30.0	-25.0	53.0
-37.0	-30.0	53.0
-38.0	-27.0	54.0
-23.0	-19.0	76.0
-27.0	-8.0	84.0
----------------------- 5:11:41
-48.0	-7.0	76.0
-49.0	13.0	69.0
-67.0	18.0	45.0
-59.0	36.0	24.0
-34.0	33.0	45.0
-40.0	8.0	26.0
-36.0	16.0	37.0
-35.0	17.0	25.0
-14.0	1.0	37.0
-39.0	31.0	16.0
-28.0	55.0	24.0
-36.0	36.0	35.0
42.0	22.0	33.0
-29.0	-14.0	27.0
-105.0	-83.0	32.0
-45.0	-3.0	40.0
-57.0	-27.0	50.0
-68.0	-36.0	80.0
-81.0	-12.0	59.0
-75.0	-2.0	29.0
-42.0	-16.0	44.0
-65.0	-5.0	22.0
-53.0	-7.0	37.0
-40.0	-19.0	42.0
-50.0	-24.0	34.0
-30.0	-20.0	53.0
-24.0	-14.0	46.0
-47.0	-14.0	28.0
-65.0	-9.0	27.0
-85.0	-9.0	22.0
-97.0	-2.0	18.0
-86.0	6.0	25.0
----------------------- 5:11:42
-43.0	-3.0	23.0
-25.0	-24.0	16.0
-43.0	17.0	32.0
-45.0	-6.0	16.0
-32.0	0.0	12.0
-58.0	-27.0	-20.0
-77.0	-74.0	-2.0
-50.0	-41.0	15.0
-83.0	-40.0	34.0
-46.0	-27.0	46.0
-63.0	-26.0	24.0
-62.0	-28.0	21.0
-63.0	-35.0	30.0
-38.0	-29.0	39.0
-35.0	-27.0	19.0
-56.0	-39.0	21.0
-50.0	-33.0	25.0
-60.0	-28.0	12.0
-76.0	-33.0	-5.0
-73.0	-38.0	-2.0
-65.0	-31.0	-4.0
-55.0	-32.0	3.0
-48.0	-37.0	15.0
-48.0	-43.0	23.0
-54.0	-35.0	-3.0
-59.0	-36.0	-4.0
-55.0	-37.0	0.0
-49.0	-37.0	-1.0
-51.0	-39.0	0.0
-55.0	-33.0	6.0
-57.0	-26.0	7.0
-66.0	-29.0	-8.0
----------------------- 5:11:43
-55.0	-34.0	0.0
-55.0	-31.0	-3.0
-51.0	-34.0	6.0
-63.0	-35.0	-5.0
-63.0	-35.0	5.0
-56.0	-44.0	17.0
-58.0	-49.0	19.0
-23.0	-31.0	20.0
-32.0	-35.0	43.0
-41.0	-26.0	25.0
-54.0	-18.0	20.0
-44.0	-19.0	29.0
-57.0	-11.0	9.0
-40.0	-59.0	51.0
-16.0	-54.0	39.0
-36.0	-48.0	45.0
-36.0	-52.0	77.0
-42.0	-20.0	11.0
-50.0	-28.0	30.0
-39.0	-34.0	35.0
-70.0	-27.0	12.0
-58.0	-31.0	16.0
-40.0	-34.0	23.0
-57.0	-37.0	21.0
-31.0	-33.0	23.0
-58.0	-35.0	42.0
-58.0	-35.0	24.0
-52.0	-26.0	-24.0
-32.0	-3.0	-23.0
38.0	-24.0	127.0
-35.0	-38.0	22.0
-28.0	-51.0	28.0
----------------------- 5:11:44
-33.0	-30.0	55.0
-26.0	-34.0	62.0
-19.0	-38.0	51.0
-41.0	-37.0	35.0
-44.0	-39.0	47.0
-6.0	-52.0	65.0
-32.0	-36.0	21.0
-49.0	-69.0	42.0
-48.0	-67.0	48.0
-53.0	-62.0	42.0
-70.0	-49.0	25.0
-73.0	-48.0	21.0
-71.0	-44.0	3.0
-68.0	-48.0	10.0
-59.0	-16.0	15.0
-67.0	-6.0	15.0
-50.0	-1.0	18.0
-69.0	11.0	1.0
-68.0	24.0	6.0
-26.0	27.0	37.0
-39.0	30.0	30.0
-35.0	36.0	28.0
-41.0	49.0	2.0
-21.0	51.0	17.0
-13.0	39.0	38.0
-22.0	40.0	39.0
-27.0	41.0	36.0
-31.0	43.0	32.0
-25.0	43.0	45.0
-29.0	52.0	31.0
-6.0	57.0	13.0
8.0	53.0	30.0
----------------------- 5:11:45
38.0	44.0	41.0
55.0	44.0	51.0
21.0	33.0	5.0
28.0	42.0	-5.0
-12.0	30.0	15.0
-57.0	43.0	42.0
-31.0	59.0	28.0
-77.0	89.0	-21.0
-103.0	111.0	-30.0
-41.0	67.0	42.0
-44.0	55.0	8.0
-43.0	58.0	17.0
-24.0	51.0	14.0
-21.0	44.0	10.0
-3.0	42.0	16.0
-47.0	42.0	-1.0
-68.0	49.0	-6.0
-32.0	47.0	22.0
-26.0	48.0	19.0
-17.0	56.0	9.0
-32.0	56.0	1.0
-38.0	54.0	2.0
-39.0	49.0	13.0
-31.0	47.0	9.0
-24.0	52.0	-9.0
-22.0	57.0	-17.0
-25.0	56.0	-21.0
-27.0	62.0	-36.0
-25.0	67.0	-39.0
-26.0	68.0	-34.0
-22.0	58.0	-22.0
-14.0	48.0	4.0
----------------------- 5:11:46
-35.0	42.0	23.0
-38.0	40.0	27.0
-32.0	43.0	39.0
-45.0	40.0	38.0
-59.0	41.0	25.0
-46.0	38.0	30.0
-44.0	36.0	33.0
-46.0	36.0	31.0
-51.0	34.0	29.0
-63.0	32.0	22.0
-53.0	33.0	21.0
-53.0	32.0	23.0
-53.0	37.0	17.0
-40.0	37.0	24.0
-46.0	38.0	27.0
-43.0	37.0	25.0
-42.0	37.0	28.0
-55.0	36.0	21.0
-54.0	33.0	21.0
-42.0	37.0	26.0
-45.0	38.0	26.0
-45.0	40.0	24.0
-48.0	39.0	18.0
-49.0	38.0	19.0
-53.0	37.0	21.0
-52.0	36.0	17.0
-49.0	36.0	7.0
-54.0	31.0	5.0
-54.0	31.0	6.0
-46.0	30.0	7.0
-52.0	28.0	4.0
-52.0	33.0	7.0
----------------------- 5:11:47
-58.0	31.0	23.0
-68.0	31.0	16.0
-63.0	31.0	18.0
-55.0	28.0	21.0
-56.0	29.0	17.0
-56.0	31.0	12.0
-51.0	33.0	12.0
-51.0	33.0	9.0
-53.0	34.0	8.0
-60.0	31.0	10.0
-54.0	31.0	11.0
-55.0	31.0	10.0
-54.0	32.0	10.0
-55.0	31.0	10.0
-57.0	33.0	10.0
-56.0	32.0	8.0
-56.0	32.0	7.0
-54.0	32.0	8.0
-55.0	33.0	9.0
-56.0	32.0	9.0
-57.0	32.0	8.0
-56.0	31.0	8.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-55.0	31.0	8.0
-54.0	32.0	8.0
-56.0	32.0	8.0
-55.0	32.0	8.0
-55.0	32.0	8.0
-55.0	32.0	9.0
-57.0	31.0	9.0
-56.0	31.0	9.0
----------------------- 5:11:48
-56.0	31.0	8.0
-55.0	31.0	9.0
-56.0	31.0	8.0
-55.0	32.0	8.0
-56.0	32.0	8.0
-56.0	31.0	9.0
-55.0	31.0	8.0
-55.0	32.0	8.0
-57.0	32.0	8.0
-56.0	31.0	9.0
-55.0	31.0	9.0
-55.0	32.0	9.0
-57.0	31.0	9.0
-56.0	31.0	8.0
-56.0	31.0	8.0
-55.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	32.0	9.0
-56.0	31.0	9.0
-55.0	31.0	9.0
-55.0	31.0	9.0
-56.0	32.0	8.0
-56.0	31.0	8.0
-57.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-55.0	31.0	9.0
-56.0	32.0	9.0
-56.0	32.0	9.0
-55.0	31.0	9.0
-56.0	31.0	9.0
----------------------- 5:11:49
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-57.0	31.0	9.0
-55.0	31.0	9.0
-55.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	32.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-56.0	30.0	9.0
-55.0	30.0	9.0
-56.0	31.0	8.0
-57.0	31.0	9.0
-57.0	31.0	9.0
-54.0	32.0	9.0
-55.0	32.0	9.0
-57.0	31.0	8.0
-56.0	31.0	9.0
-56.0	31.0	9.0
-57.0	31.0	8.0
-56.0	31.0	8.0
-55.0	32.0	8.0
-55.0	31.0	8.0
-56.0	32.0	8.0
-56.0	31.0	7.0
-56.0	31.0	9.0
-56.0	32.0	9.0
----------------------- 5:11:50
-56.0	31.0	10.0
-55.0	32.0	9.0
-55.0	32.0	8.0
-55.0	31.0	9.0
-57.0	32.0	9.0
-57.0	32.0	8.0
-56.0	32.0	8.0
-55.0	32.0	8.0
-56.0	32.0	8.0
-56.0	32.0	8.0
-56.0	31.0	9.0
-57.0	30.0	9.0
-57.0	30.0	9.0
-56.0	31.0	9.0
-55.0	31.0	8.0
-55.0	31.0	8.0
-56.0	30.0	7.0
-56.0	30.0	8.0
-55.0	30.0	9.0
-55.0	30.0	9.0
-56.0	31.0	9.0
-56.0	31.0	11.0
-57.0	30.0	9.0
-57.0	30.0	9.0
-57.0	30.0	8.0
-57.0	30.0	9.0
-56.0	29.0	9.0
-56.0	30.0	9.0
-56.0	31.0	9.0
-56.0	30.0	9.0
-57.0	30.0	9.0
-56.0	30.0	8.0
----------------------- 5:11:51
-57.0	30.0	9.0
-57.0	30.0	9.0
-57.0	30.0	9.0
-56.0	30.0	9.0
-56.0	30.0	10.0
-56.0	31.0	9.0
-56.0	30.0	9.0
-56.0	30.0	9.0
-57.0	30.0	9.0
-56.0	30.0	8.0
-57.0	30.0	9.0
-57.0	30.0	8.0
-56.0	30.0	8.0
-56.0	30.0	9.0
-57.0	30.0	9.0
-56.0	30.0	9.0
-57.0	30.0	9.0
-56.0	30.0	8.0
-56.0	30.0	9.0
-56.0	31.0	9.0
-57.0	30.0	9.0
-56.0	30.0	9.0
-56.0	30.0	9.0
-57.0	30.0	9.0
-57.0	29.0	9.0
-56.0	30.0	9.0
-56.0	30.0	9.0
-57.0	31.0	8.0
-57.0	31.0	8.0
-57.0	30.0	9.0
-57.0	30.0	8.0
-57.0	30.0	8.0
----------------------- 5:11:52
-55.0	31.0	8.0
-56.0	30.0	8.0
-56.0	30.0	8.0
-55.0	30.0	8.0
-56.0	31.0	8.0
-57.0	32.0	7.0
-57.0	32.0	9.0
-56.0	31.0	8.0
-56.0	31.0	7.0
-56.0	31.0	6.0
-56.0	30.0	7.0
-56.0	31.0	7.0
-55.0	31.0	7.0
-57.0	31.0	7.0
-56.0	30.0	8.0
-56.0	32.0	7.0
-55.0	31.0	8.0
-56.0	31.0	8.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	8.0
-57.0	30.0	8.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	7.0
-56.0	31.0	8.0
